id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39773379,Rental unit in Copenhagen · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,302762665,Yudenia And Ian,,Amager st,55.65066,12.62547,Private room,200,1,37,2020-11-08,0.86,2,0,0,
40286867,Condo in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,121189409,Mads,,Indre By,55.67947,12.55897,Entire home/apt,1114,1,6,2023-06-26,0.63,1,327,6,
39787560,Rental unit in Vanløse · ★4.75 · 1 bedroom · 1 bed · 1 bath,183861393,Clarissa,,Vanlse,55.68362,12.48336,Entire home/apt,560,2,4,2022-06-19,0.27,1,0,0,
40287293,Rental unit in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,67874113,Joy,,Frederiksberg,55.68644,12.54204,Private room,600,3,4,2023-06-22,0.13,3,0,2,
40298395,Rental unit in Copenhagen · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,29301558,Biba,,sterbro,55.7001,12.58688,Private room,500,2,6,2023-03-20,0.15,4,48,2,
39787770,Rental unit in Copenhagen · ★5.0 · 5 bedrooms · 6 beds · 1 bath,37247384,Georgios,,Amager st,55.66538,12.60279,Entire home/apt,900,6,3,2020-08-16,0.07,1,0,0,
40321044,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 shared bath,203399315,Hanne,,sterbro,55.70449,12.58609,Private room,1000,2,1,2019-12-08,0.02,2,7,0,
39790614,Rental unit in Valby · ★4.82 · 3 bedrooms · 3 beds · 1 bath,31131896,Mathias,,Valby,55.6554,12.50954,Entire home/apt,600,2,11,2021-07-26,0.25,1,0,0,
39792080,Rental unit in Copenhagen · ★4.40 · 1 bedroom · 2 beds · 1 bath,2908328,Sanne,,Vesterbro-Kongens Enghave,55.6662,12.55508,Entire home/apt,899,4,5,2023-04-09,0.12,1,0,2,
40321736,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,78645226,Tobias,,Amager st,55.6629,12.61308,Entire home/apt,950,3,1,2019-12-12,0.02,1,177,0,
39805913,Condo in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,306082731,Sabrina,,Vesterbro-Kongens Enghave,55.66503,12.54905,Entire home/apt,1264,1,50,2022-06-20,1.16,1,37,0,
40325921,Condo in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,53012995,Ester,,Indre By,55.67195,12.5915,Entire home/apt,957,4,3,2023-05-29,0.24,1,9,2,
39810190,Rental unit in Copenhagen · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,152320877,Joachim Tyrfing,,Indre By,55.67562,12.59696,Private room,450,4,46,2022-03-24,1.07,1,15,0,
40335467,Rental unit in Frederiksberg · 1 bedroom · 1 bed · 1 bath,311707335,Iben,,Frederiksberg,55.68615,12.52968,Entire home/apt,950,2,1,2020-02-22,0.02,2,0,0,
39810218,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,222262801,Annie,,Amager Vest,55.65569,12.56553,Entire home/apt,920,5,11,2022-07-25,0.26,2,5,1,
40337337,Rental unit in Frederiksberg · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,259161515,Lars,,Frederiksberg,55.67277,12.54106,Private room,550,3,34,2023-06-26,0.79,1,4,20,
39812161,Condo in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,9241629,Kris,,Vesterbro-Kongens Enghave,55.67053,12.54457,Entire home/apt,790,3,23,2023-05-23,0.54,1,3,5,
39814810,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 shared bath,18281092,Greta,,Amager st,55.66617,12.59967,Private room,465,2,0,,,1,0,0,
40341229,Rental unit in Copenhagen · ★4.75 · 2 bedrooms · 1 bed · 1.5 baths,68557886,Mutua,,Bispebjerg,55.69869,12.53632,Entire home/apt,999,4,4,2022-07-16,0.09,1,0,2,
40344129,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 bath,184709,Tine,,Bispebjerg,55.70711,12.53104,Entire home/apt,650,5,34,2023-06-17,0.78,1,85,13,
39827594,Rental unit in Copenhagen · ★4.91 · 1 bedroom · 1 bed · 1 bath,10234069,Morten,,Nrrebro,55.69302,12.54472,Entire home/apt,700,4,45,2023-06-25,1.03,1,3,13,
39829040,Rental unit in Copenhagen · ★4.73 · 1 bedroom · 1 bed · 1 bath,48760071,Sadia,,Vesterbro-Kongens Enghave,55.64801,12.52507,Entire home/apt,1250,1,28,2022-08-28,0.63,1,80,2,
40358856,Rental unit in Copenhagen · ★4.70 · 1 bedroom · 1 bed · 1 bath,74425335,Caroline,,Indre By,55.68576,12.58316,Entire home/apt,1150,3,27,2023-03-20,0.62,1,60,11,
40368156,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,240003353,Trine,,Nrrebro,55.69542,12.53914,Entire home/apt,841,2,3,2023-05-28,0.07,1,10,2,
39829706,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,302233794,Clara,,sterbro,55.71003,12.58108,Entire home/apt,1700,1,2,2019-12-11,0.05,2,179,0,
40382559,Rental unit in Copenhagen · 3 bedrooms · 5 beds · 1 bath,312150850,David,,Vesterbro-Kongens Enghave,55.65028,12.54835,Entire home/apt,900,5,0,,,1,0,0,
39837590,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,175254608,Julie,,Nrrebro,55.69641,12.54311,Entire home/apt,750,3,3,2022-04-16,0.16,1,40,0,
40386496,Rental unit in Copenhagen · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,4797818,Christina,,sterbro,55.70852,12.57807,Entire home/apt,1257,3,10,2022-11-26,0.24,1,0,2,
39848179,Rental unit in Copenhagen · ★4.60 · 1 bedroom · 2 beds · 1 bath,127087919,Braian,,Vesterbro-Kongens Enghave,55.6513,12.55717,Entire home/apt,586,3,5,2023-01-02,0.11,1,0,1,
40397469,Rental unit in Copenhagen · ★4.97 · 1 bedroom · 2 beds · 1 bath,12858318,Mathilde,,Vesterbro-Kongens Enghave,55.66926,12.55652,Entire home/apt,724,3,34,2023-02-19,0.79,1,0,8,
39848538,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,18963599,Carmen,,sterbro,55.71182,12.56603,Entire home/apt,750,4,3,2020-03-01,0.07,1,0,0,
40411693,Rental unit in Frederiksberg · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,7609977,Casper,,Frederiksberg,55.67854,12.52671,Entire home/apt,2343,2,14,2023-06-25,5.12,1,40,14,
39849627,Rental unit in Frederiksberg · ★4.69 · 3 bedrooms · 3 beds · 1.5 baths,2404192,Simon,,Frederiksberg,55.68472,12.54071,Entire home/apt,1999,3,13,2023-05-21,0.30,1,0,2,
40422307,Condo in Frederiksberg · 1 bedroom · 1 bed · 1 bath,38673384,Ida,,Frederiksberg,55.67654,12.5315,Entire home/apt,1400,5,1,2022-08-28,0.10,1,7,1,
39850412,Condo in Copenhagen · 1 bedroom · 2 beds · 1 bath,1512796,Miss Sinai,,Vesterbro-Kongens Enghave,55.66382,12.54185,Entire home/apt,1100,3,2,2022-11-01,0.23,1,273,2,
39850420,Home in Copenhagen · ★4.67 · 5 bedrooms · 5 beds · 2 baths,19155843,Sabine,,Valby,55.66562,12.48756,Entire home/apt,1086,7,6,2023-05-29,0.17,1,3,4,
39860401,Home in Copenhagen · 2 bedrooms · 3 beds · 2 baths,9834485,Kamilla,,Brnshj-Husum,55.69869,12.47966,Entire home/apt,1696,5,0,,,1,119,0,
39863230,Rental unit in Copenhagen · ★4.97 · 3 bedrooms · 3 beds · 1 bath,4793384,Henrik,,Vesterbro-Kongens Enghave,55.644653,12.552111,Entire home/apt,1480,3,31,2023-06-27,0.91,1,36,16,
39863679,Rental unit in Copenhagen · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,25684185,Ebba,,Nrrebro,55.69522,12.55678,Private room,461,2,16,2023-06-19,0.36,2,0,6,
40423724,Condo in Copenhagen · ★4.78 · 2 bedrooms · 1 bed · 1 bath,312600882,Mazdak,,Bispebjerg,55.71857,12.55944,Entire home/apt,595,2,9,2022-11-15,0.21,1,0,6,
39867227,Condo in Copenhagen · ★4.71 · 1 bedroom · 1 bed · 1 bath,31161511,Caroline,,Amager st,55.66489,12.61738,Entire home/apt,1200,2,17,2023-06-10,0.39,1,83,7,
39870073,Rental unit in Copenhagen · ★4.27 · 2 bedrooms · 2 beds · 1.5 baths,247379882,Edward,,Indre By,55.67937,12.59216,Entire home/apt,1121,3,122,2023-06-08,2.76,10,275,52,
40436658,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 3 beds · 1 bath,76289521,Joern,,Indre By,55.68537,12.56623,Entire home/apt,2603,1,5,2023-06-10,1.43,1,353,5,
39889400,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,4668690,Horatiu,,Amager st,55.65982,12.63279,Private room,500,4,0,,,2,78,0,
39891540,Condo in Copenhagen · ★4.78 · 1 bedroom · 1 bed · 1 bath,307199500,Emma-Katrine,,sterbro,55.69849,12.59417,Entire home/apt,1200,4,9,2023-05-18,0.21,1,26,2,
40440147,Rental unit in Copenhagen · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,150685162,Alexander,,Amager st,55.64363,12.6243,Private room,255,28,7,2022-02-28,0.16,1,0,0,
40440545,Rental unit in Copenhagen · ★4.57 · 1 bedroom · 3 beds · 1 bath,312830244,Enver,,Vanlse,55.69457,12.4921,Entire home/apt,849,1,168,2023-06-14,3.87,3,102,57,
39919908,Rental unit in Copenhagen · ★4.25 · 5 bedrooms · 5 beds · 1 bath,188017296,Bea,,Indre By,55.69617,12.58289,Entire home/apt,1700,10,5,2022-08-01,0.12,1,101,3,
40441970,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,40594653,Eva,,Vesterbro-Kongens Enghave,55.64774,12.54863,Entire home/apt,450,3,1,2020-07-24,0.03,1,0,0,
40448470,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,23313520,Josefine,,Amager st,55.65535,12.61159,Entire home/apt,900,3,3,2023-06-06,0.07,1,11,2,
39930849,Condo in Copenhagen · ★4.94 · Studio · 1 bed · 1 bath,127486092,Frederik,,sterbro,55.69757,12.57689,Entire home/apt,1720,2,17,2023-06-21,0.72,1,86,9,
39931538,Rental unit in Copenhagen · 2 bedrooms · 2 beds · 1.5 baths,114484520,Sidsel,,sterbro,55.70025,12.58596,Entire home/apt,1000,3,0,,,1,4,0,
40469742,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,12577592,André,,Nrrebro,55.6864,12.54973,Entire home/apt,600,5,1,2020-01-03,0.02,1,0,0,
40471422,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,34633399,Mojtaba,,sterbro,55.71042,12.55664,Entire home/apt,461,7,0,,,3,0,0,
39934643,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,60740365,Sofus,,Indre By,55.68758,12.57194,Entire home/apt,936,2,1,2023-06-11,1,1,75,1,
40482516,Rental unit in Copenhagen · ★4.88 · 3 bedrooms · 5 beds · 1 bath,12454263,Artist,,Nrrebro,55.69947,12.55044,Entire home/apt,1475,4,16,2023-06-18,0.39,3,13,7,
39950428,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,30654825,Asraful,,Brnshj-Husum,55.70979,12.4801,Entire home/apt,310,15,4,2020-03-01,0.10,1,0,0,
40483997,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · 1 bath,198055981,Mikko,,Vanlse,55.69192,12.51299,Entire home/apt,580,2,45,2023-06-03,1.09,1,30,7,
39959869,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,5297674,Leonora,,Nrrebro,55.69227,12.54424,Entire home/apt,1050,3,8,2020-08-25,0.18,1,0,0,
40488106,Home in Copenhagen · ★4.82 · 3 bedrooms · 3 beds · 1 bath,313396185,Ana,,Amager Vest,55.6486,12.59272,Entire home/apt,1399,1,23,2022-03-20,0.53,1,0,0,
39960634,Rental unit in Frederiksberg · Studio · 1 bed · Half-bath,1339710,Theis,,Frederiksberg,55.67735,12.51445,Entire home/apt,4500,1,0,,,1,173,0,
40499292,Rental unit in Copenhagen · ★4.72 · 1 bedroom · 1 bed · 1 bath,22069960,Anne Katrine,,Amager st,55.65397,12.62043,Entire home/apt,950,2,83,2023-06-24,1.92,1,196,30,
39961718,Rental unit in Copenhagen · 1 bedroom · 3 beds · 1 bath,96668730,Mette Sofie,,Nrrebro,55.68954,12.56115,Entire home/apt,1750,2,0,,,1,0,0,
39964457,Condo in Copenhagen · ★4.71 · 2 bedrooms · 4 beds · 1 bath,308114510,Anna,,Valby,55.6584,12.51126,Entire home/apt,600,3,7,2021-10-24,0.20,1,0,0,
40502029,Rental unit in Copenhagen · ★4.46 · 1 bedroom · 3 beds · 1 bath,172062894,Valdemar,,Indre By,55.67838,12.56928,Entire home/apt,1199,2,13,2022-09-30,0.30,1,0,3,
39983180,Home in Copenhagen · 4 bedrooms · 6 beds · 2 baths,47267466,Louise Tarp,,Amager st,55.640815108066406,12.623159158820895,Entire home/apt,891,7,0,,,1,5,0,
40503696,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,55394574,Andreas,,Bispebjerg,55.70579,12.53437,Entire home/apt,700,3,4,2022-06-07,0.10,1,0,0,
39988265,Home in Copenhagen · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,307111341,Manuel,,Vesterbro-Kongens Enghave,55.64433,12.53614,Private room,450,2,3,2023-01-29,0.07,3,179,1,
40520857,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,152338954,Malou Coco Mathilde,,Vesterbro-Kongens Enghave,55.67328,12.55563,Entire home/apt,1500,1,1,2021-12-05,0.05,1,0,0,
40526942,Rental unit in Copenhagen · ★4.80 · 2 bedrooms · 4 beds · 1 bath,187610263,ApartmentinCopenhagen,,Indre By,55.68517,12.58881,Entire home/apt,1370,1,40,2023-06-13,0.94,174,215,19,
39997401,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 1 bed · 1 bath,24585122,Diane,,Vesterbro-Kongens Enghave,55.66744,12.53996,Entire home/apt,1400,3,18,2023-01-01,0.42,1,10,7,
40532866,Condo in Copenhagen · 1 bedroom · 1 bed · 1 shared bath,6515522,Christina,,Vesterbro-Kongens Enghave,55.66605,12.5438,Private room,557,3,1,2023-04-16,0.40,2,19,1,
39998453,Rental unit in Copenhagen · ★4.50 · 1 bedroom · 2 beds · 1 bath,141377068,Lærke,,Indre By,55.68824,12.58964,Entire home/apt,1300,2,11,2022-09-12,0.25,1,344,2,
40536680,Rental unit in Copenhagen · ★4.90 · 1 bedroom · 1 bed · 1 bath,36032978,Mette Kathrine,,Vesterbro-Kongens Enghave,55.66931,12.55581,Entire home/apt,650,7,10,2022-08-26,0.25,1,35,2,
40539820,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 2 beds · 1 bath,314034586,Line De Fries Arenfeldt,,Amager st,55.6559,12.61084,Entire home/apt,800,3,94,2023-06-06,2.17,1,0,27,
40000851,Rental unit in Copenhagen · ★4.77 · 1 bedroom · 1 bed · 1 bath,308466967,Mette,,Amager st,55.66345,12.60148,Entire home/apt,700,4,13,2022-10-21,0.31,1,2,6,
40560658,Rental unit in Copenhagen · 1 bedroom · 1 bath,4253902,Julie,,Amager Vest,55.66727,12.59671,Entire home/apt,1200,7,0,,,1,0,0,
40578425,Rental unit in Copenhagen · ★4.83 · 3 bedrooms · 3 beds · 1 bath,314435332,Marcus Christian,,Amager Vest,55.66582,12.59785,Entire home/apt,2750,4,24,2023-05-15,0.56,1,149,5,
40543379,Rental unit in Copenhagen · ★4.83 · 1 bedroom · 1 bed · 1 bath,101197294,Ida,,Amager st,55.65353,12.61348,Entire home/apt,750,2,6,2020-09-28,0.14,1,0,0,
40588549,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,33739934,Hanne,,Vesterbro-Kongens Enghave,55.66511,12.54495,Entire home/apt,1294,13,9,2022-09-01,0.21,1,1,4,
40607585,Condo in Copenhagen · ★4.75 · 1 bedroom · 1 bed · 1 bath,35662056,Cecilie,,Nrrebro,55.68975,12.54423,Entire home/apt,700,2,4,2022-02-13,0.22,1,0,0,
40549887,Rental unit in Copenhagen · ★4.69 · 1 bedroom · 1 bed · 1 bath,16848069,Matteo,,Indre By,55.67836,12.57782,Entire home/apt,560,20,14,2023-05-24,0.32,1,220,2,
40550111,Rental unit in Copenhagen · ★4.60 · 1 bedroom · 1 bed · 1 bath,118652866,Ida,,Indre By,55.68701,12.56872,Entire home/apt,1287,4,5,2022-09-22,0.12,1,0,2,
40555309,Rental unit in København V · ★4.78 · 1 bedroom · 1 bed · 1 bath,66225495,Martin,,Vesterbro-Kongens Enghave,55.6681,12.54491,Entire home/apt,900,2,9,2022-07-04,0.21,1,0,1,
40608454,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · 1 bath,33089329,Frederikke,,sterbro,55.70799,12.58098,Entire home/apt,750,2,5,2020-10-22,0.12,1,0,0,
40558568,Rental unit in Copenhagen · ★4.75 · 1 bedroom · 1 bed · 1 bath,314203585,Linette,,Nrrebro,55.69492,12.5459,Private room,1039,2,8,2023-06-29,0.19,1,364,3,
41161127,Rental unit in Copenhagen · ★New · 1 bedroom · 1 bed · 1 bath,55769591,Lara,,Amager Vest,55.66498733654904,12.579515203704851,Entire home/apt,829,4,1,2023-05-29,0.94,1,8,1,
40608932,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,39144692,Ellen Sophie,,Nrrebro,55.69345,12.54379,Entire home/apt,1200,4,12,2021-08-08,0.28,1,0,0,
40613484,Condo in Copenhagen · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,3316467,Daniel,,Valby,55.66112,12.51066,Private room,450,3,3,2020-02-28,0.07,1,0,0,
41165535,Rental unit in Copenhagen · ★4.97 · 3 bedrooms · 6 beds · 2 baths,17841358,Oskar,,Indre By,55.67867,12.57211,Entire home/apt,5286,2,37,2023-06-11,0.88,3,297,22,
40637112,Rental unit in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,315046899,Nikolaj,,Indre By,55.68697,12.5883,Entire home/apt,1061,2,14,2022-11-06,0.33,1,300,11,
41165653,Rental unit in Copenhagen · 1 bedroom · 2 beds · 1 bath,19323220,VG5 ApS,,Nrrebro,55.69706,12.53919,Entire home/apt,750,90,0,,,6,0,0,
40645730,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,33138310,Theresa,,Bispebjerg,55.69986,12.53121,Entire home/apt,500,7,9,2023-01-07,0.21,1,0,3,
41165975,Condo in Copenhagen · 2 bedrooms · 2 beds · 2 baths,42367723,Rasmus,,Indre By,55.68541,12.58708,Entire home/apt,2500,5,0,,,1,118,0,
40646729,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,315197770,Rasmus,,Nrrebro,55.69755,12.5454,Entire home/apt,600,20,0,,,1,0,0,
41171310,Rental unit in Copenhagen · ★4.50 · 2 bedrooms · 3 beds · 1 bath,29128779,Yousef,,Nrrebro,55.7034,12.54439,Entire home/apt,889,2,3,2020-09-27,0.07,1,0,0,
40649190,Rental unit in Copenhagen · ★4.92 · 2 bedrooms · 2 beds · 1 bath,3633324,Oliver,,Vesterbro-Kongens Enghave,55.66795,12.54956,Entire home/apt,1450,4,26,2023-01-03,0.61,2,26,13,
40650525,Rental unit in Copenhagen · ★4.71 · 1 bedroom · 1 bed · 1 bath,37796631,Julia,,Nrrebro,55.69166,12.54625,Entire home/apt,550,3,17,2022-02-05,0.39,1,0,0,
41195001,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,179093109,Trine,,Nrrebro,55.68673,12.5614,Entire home/apt,1100,6,6,2022-07-30,0.17,1,4,1,
40658209,Rental unit in Copenhagen · 1 bedroom · 2 beds · 1 shared bath,259445423,Edward,,Vesterbro-Kongens Enghave,55.65113,12.55049,Private room,980,1,0,,,2,172,0,
41220724,Home in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,7062010,Bettina,,Bispebjerg,55.72128,12.55298,Private room,497,2,55,2023-06-23,1.31,3,10,20,
40665225,Rental unit in Copenhagen · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,17319213,Troels,,Amager st,55.66144,12.61617,Private room,495,3,38,2023-06-11,0.89,1,6,6,
41221360,Home in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,7062010,Bettina,,Bispebjerg,55.72122,12.55522,Private room,497,2,106,2023-06-17,2.51,3,8,50,
40666140,Condo in Copenhagen · ★4.63 · 2 bedrooms · 1 bed · 1 bath,154018,Addison,,Vesterbro-Kongens Enghave,55.67364,12.55956,Entire home/apt,1000,4,10,2021-08-19,0.24,1,0,0,
40666680,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · 1 private bath,186248640,Mikkel,,Nrrebro,55.69051,12.55538,Private room,1000,3,10,2020-11-29,0.25,1,0,0,
41229500,Townhouse in Copenhagen · ★5.0 · 3 bedrooms · 6 beds · 1 bath,1926469,Alexander,,Indre By,55.68507,12.6133,Entire home/apt,1000,2,5,2022-06-06,0.21,1,0,0,
41234622,Rental unit in Frederiksberg · ★4.93 · 3 bedrooms · 4 beds · 1 bath,5994659,Rikke Og Michael,,Frederiksberg,55.68568,12.53542,Entire home/apt,1750,2,15,2023-05-21,0.42,1,16,10,
40672988,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 2 beds · 1 bath,19441556,Vår,,Bispebjerg,55.70222,12.53213,Entire home/apt,532,4,18,2023-03-30,0.45,1,56,3,
41252405,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 private bath,65084133,Shideh,,Bispebjerg,55.70289,12.52422,Private room,370,2,0,,,1,0,0,
40675853,Rental unit in Copenhagen · 3 bedrooms · 3 beds · 1 bath,203399315,Hanne,,sterbro,55.70406,12.58595,Entire home/apt,2750,3,2,2023-05-21,0.73,2,16,2,
41254559,Condo in Copenhagen · ★5.0 · 1 bedroom · 3 beds · 1 bath,48546200,Cecilie Djursaa,,Nrrebro,55.70146,12.55073,Entire home/apt,613,5,13,2023-06-18,0.54,1,3,10,
40685237,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,249011208,Nikoline,,Nrrebro,55.69715,12.54666,Entire home/apt,1050,2,6,2023-06-09,0.58,2,19,6,
41260940,Rental unit in Copenhagen · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1740731,Anja,,Vesterbro-Kongens Enghave,55.6677,12.54663,Private room,626,1,77,2023-06-26,1.82,1,4,25,
40691262,Rental unit in Copenhagen · ★3.67 · 1 bedroom · 1 bed · 1 bath,110526420,Dean,,Vesterbro-Kongens Enghave,55.65024,12.55316,Entire home/apt,650,2,3,2021-06-14,0.07,1,0,0,
40692414,Condo in Copenhagen · ★4.83 · 1 bedroom · 1 bed · 1 bath,140625714,Emilie,,Amager Vest,55.66334,12.57865,Entire home/apt,1000,5,12,2022-08-07,0.76,1,0,1,
41277576,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,324184758,Jonas,,Vesterbro-Kongens Enghave,55.66543,12.53991,Entire home/apt,595,7,2,2023-01-04,0.24,1,0,2,
41277676,Home in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,31867239,Simon,,Valby,55.64435,12.50183,Private room,750,1,25,2023-06-28,0.89,8,1,14,
40693975,Condo in Copenhagen · 1 bedroom · 1 bed · 1 shared bath,36291559,Janni Mai,,Amager Vest,55.61653,12.56996,Private room,430,7,0,,,1,26,0,
41281155,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,185545367,Stine Marie Faaborg,,Amager Vest,55.65103,12.61171,Entire home/apt,1046,3,4,2023-06-25,0.10,1,205,1,
40699722,Rental unit in Copenhagen · ★4.91 · 1 bedroom · 2 beds · 1 bath,284921595,Katharina,,Indre By,55.68177,12.57379,Entire home/apt,1586,4,23,2023-06-17,0.54,1,3,5,
41282654,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,50227476,Emilie And Kristian,,Indre By,55.69265,12.58536,Entire home/apt,721,1,4,2020-09-13,0.10,1,0,0,
40702071,Rental unit in Copenhagen · ★4.75 · 2 bedrooms · 3 beds · 1 bath,3214475,Barbara,,Indre By,55.68448,12.56602,Entire home/apt,1800,5,4,2022-08-01,0.17,1,22,2,
41285362,Loft in Copenhagen · 1 bedroom · 1 bed · 1 bath,116485169,Olivia,,Bispebjerg,55.69991,12.53602,Entire home/apt,900,1,0,,,1,0,0,
41289163,Home in Copenhagen · ★4.33 · 3 bedrooms · 3 beds · 1 bath,324309916,Charlotte,,Vanlse,55.691654,12.489073,Entire home/apt,1500,5,3,2022-08-03,0.13,2,115,2,
40705454,Condo in Copenhagen · ★5.0 · 2 bedrooms · 2 beds · 1 bath,53672575,Trine Karoline,,Amager st,55.65499,12.62833,Entire home/apt,2200,2,8,2023-06-10,0.76,1,340,8,
41302149,Rental unit in Copenhagen · ★4.86 · 1 bedroom · 1 bed · 1 bath,10967572,Signe,,Nrrebro,55.70233,12.54848,Entire home/apt,2000,2,15,2022-07-25,0.36,1,0,1,
40712100,Condo in Copenhagen · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,201980455,Jacob Georg Tye,,Bispebjerg,55.70339,12.52623,Entire home/apt,2000,2,27,2022-02-28,0.63,1,0,0,
40726666,Rental unit in Copenhagen · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,29301558,Biba,,sterbro,55.69869,12.58664,Private room,500,2,10,2022-12-06,0.24,4,273,4,
41304275,Home in København S · ★4.75 · 3 bedrooms · 4 beds · 1.5 baths,35397451,Birgitte,,Amager Vest,55.63366,12.59004,Entire home/apt,558,3,5,2022-08-05,0.12,1,0,3,
40746576,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,219665217,Anton,,Nrrebro,55.7034,12.54826,Entire home/apt,1300,2,9,2023-05-14,0.22,1,292,4,
40746887,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 2 beds · 1 bath,14543023,Sine,,Nrrebro,55.69131,12.54614,Entire home/apt,700,4,17,2023-06-04,0.49,1,0,11,
40753099,Rental unit in Copenhagen · ★4.88 · 2 bedrooms · 2 beds · 1 bath,118648417,Johannes,,Amager Vest,55.66731,12.59505,Entire home/apt,1350,7,8,2022-08-07,0.19,1,12,2,
40775946,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,148227251,Philip,,Amager Vest,55.66664,12.57956,Entire home/apt,1500,3,9,2023-04-23,0.21,1,137,3,
40780623,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1.5 baths,12046501,Amanda,,Indre By,55.68524,12.56722,Entire home/apt,1500,3,1,2021-08-08,0.04,1,0,0,
40802477,Rental unit in Copenhagen · ★New · 2 bedrooms · 2 beds · 1 bath,6345646,Vibeke,,Vesterbro-Kongens Enghave,55.66795,12.54606,Entire home/apt,1850,2,0,,,1,4,0,
40814585,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 5 beds · 1 bath,2959131,Eivind And Mora,,Nrrebro,55.68908,12.55522,Entire home/apt,1350,7,4,2023-04-11,0.27,2,23,1,
